Run Fondo;serie;fecha;periodo;rent_acumulada
9222;APV;2023-07-05;1M;0.0059
9222;APV;2023-07-05;3M;0.0178
9222;APV;2023-07-05;6M;0.0448
9222;APV;2023-07-05;1Y;0.0955
9222;APV;2023-07-05;YTD;0.0485
9222;APV;2023-07-06;1M;0.0064
9222;APV;2023-07-06;3M;0.0171
9222;APV;2023-07-06;6M;0.0445
9222;APV;2023-07-06;1Y;0.0950
9222;APV;2023-07-06;YTD;0.0485
9222;APV;2023-07-07;1M;0.0035
9222;APV;2023-07-07;3M;0.0148
9222;APV;2023-07-07;6M;0.0418
9222;APV;2023-07-07;1Y;0.0918
9222;APV;2023-07-07;YTD;0.0462
9222;APV;2023-07-08;1M;0.0051
9222;APV;2023-07-08;3M;0.0150
9222;APV;2023-07-08;6M;0.0417
9222;APV;2023-07-08;1Y;0.0920
9222;APV;2023-07-08;YTD;0.0465
9222;APV;2023-07-09;1M;0.0047
9222;APV;2023-07-09;3M;0.0152
9222;APV;2023-07-09;6M;0.0411
9222;APV;2023-07-09;1Y;0.0919
9222;APV;2023-07-09;YTD;0.0468
9222;APV;2023-07-10;1M;0.0048
9222;APV;2023-07-10;3M;0.0154
9222;APV;2023-07-10;6M;0.0417
9222;APV;2023-07-10;1Y;0.0919
9222;APV;2023-07-10;YTD;0.0472
9222;APV;2023-07-11;1M;0.0042
9222;APV;2023-07-11;3M;0.0146
9222;APV;2023-07-11;6M;0.0405
9222;APV;2023-07-11;1Y;0.0904
9222;APV;2023-07-11;YTD;0.0467
9222;APV;2023-07-12;1M;0.0041
9222;APV;2023-07-12;3M;0.0136
9222;APV;2023-07-12;6M;0.0387
9222;APV;2023-07-12;1Y;0.0887
9222;APV;2023-07-12;YTD;0.0457
9222;APV;2023-07-13;1M;0.0042
9222;APV;2023-07-13;3M;0.0145
9222;APV;2023-07-13;6M;0.0402
9222;APV;2023-07-13;1Y;0.0879
9222;APV;2023-07-13;YTD;0.0470
9222;APV;2023-07-14;1M;0.0050
9222;APV;2023-07-14;3M;0.0151
9222;APV;2023-07-14;6M;0.0406
9222;APV;2023-07-14;1Y;0.0883
9222;APV;2023-07-14;YTD;0.0478
9222;APV;2023-07-15;1M;0.0040
9222;APV;2023-07-15;3M;0.0149
9222;APV;2023-07-15;6M;0.0405
9222;APV;2023-07-15;1Y;0.0876
9222;APV;2023-07-15;YTD;0.0480
9222;APV;2023-07-16;1M;0.0038
9222;APV;2023-07-16;3M;0.0147
9222;APV;2023-07-16;6M;0.0400
9222;APV;2023-07-16;1Y;0.0875
9222;APV;2023-07-16;YTD;0.0482
9222;APV;2023-07-17;1M;0.0051
9222;APV;2023-07-17;3M;0.0161
9222;APV;2023-07-17;6M;0.0411
9222;APV;2023-07-17;1Y;0.0888
9222;APV;2023-07-17;YTD;0.0498
9222;APV;2023-07-18;1M;0.0052
9222;APV;2023-07-18;3M;0.0163
9222;APV;2023-07-18;6M;0.0412
9222;APV;2023-07-18;1Y;0.0882
9222;APV;2023-07-18;YTD;0.0501
9222;APV;2023-07-19;1M;0.0054
9222;APV;2023-07-19;3M;0.0170
9222;APV;2023-07-19;6M;0.0412
9222;APV;2023-07-19;1Y;0.0888
9222;APV;2023-07-19;YTD;0.0503
9222;APV;2023-07-20;1M;0.0043
9222;APV;2023-07-20;3M;0.0164
9222;APV;2023-07-20;6M;0.0406
9222;APV;2023-07-20;1Y;0.0893
9222;APV;2023-07-20;YTD;0.0500
9222;APV;2023-07-21;1M;0.0046
9222;APV;2023-07-21;3M;0.0165
9222;APV;2023-07-21;6M;0.0409
9222;APV;2023-07-21;1Y;0.0895
9222;APV;2023-07-21;YTD;0.0505
9222;APV;2023-07-22;1M;0.0051
9222;APV;2023-07-22;3M;0.0163
9222;APV;2023-07-22;6M;0.0409
9222;APV;2023-07-22;1Y;0.0876
9222;APV;2023-07-22;YTD;0.0507
9222;APV;2023-07-23;1M;0.0047
9222;APV;2023-07-23;3M;0.0161
9222;APV;2023-07-23;6M;0.0408
9222;APV;2023-07-23;1Y;0.0875
9222;APV;2023-07-23;YTD;0.0509
9222;APV;2023-07-24;1M;0.0053
9222;APV;2023-07-24;3M;0.0171
9222;APV;2023-07-24;6M;0.0419
9222;APV;2023-07-24;1Y;0.0880
9222;APV;2023-07-24;YTD;0.0518
9222;APV;2023-07-25;1M;0.0056
9222;APV;2023-07-25;3M;0.0174
9222;APV;2023-07-25;6M;0.0423
9222;APV;2023-07-25;1Y;0.0883
9222;APV;2023-07-25;YTD;0.0523
9222;APV;2023-07-26;1M;0.0057
9222;APV;2023-07-26;3M;0.0191
9222;APV;2023-07-26;6M;0.0423
9222;APV;2023-07-26;1Y;0.0890
9222;APV;2023-07-26;YTD;0.0526
9222;APV;2023-07-27;1M;0.0056
9222;APV;2023-07-27;3M;0.0187
9222;APV;2023-07-27;6M;0.0425
9222;APV;2023-07-27;1Y;0.0893
9222;APV;2023-07-27;YTD;0.0530
9222;APV;2023-07-28;1M;0.0064
9222;APV;2023-07-28;3M;0.0194
9222;APV;2023-07-28;6M;0.0432
9222;APV;2023-07-28;1Y;0.0900
9222;APV;2023-07-28;YTD;0.0540
9222;APV;2023-07-29;1M;0.0064
9222;APV;2023-07-29;3M;0.0192
9222;APV;2023-07-29;6M;0.0432
9222;APV;2023-07-29;1Y;0.0904
9222;APV;2023-07-29;YTD;0.0542
9222;APV;2023-07-30;1M;0.0059
9222;APV;2023-07-30;3M;0.0190
9222;APV;2023-07-30;6M;0.0431
9222;APV;2023-07-30;1Y;0.0903
9222;APV;2023-07-30;YTD;0.0544
9222;APV;2023-07-31;1M;0.0078
9222;APV;2023-07-31;3M;0.0209
9222;APV;2023-07-31;6M;0.0451
9222;APV;2023-07-31;1Y;0.0920
9222;APV;2023-07-31;YTD;0.0564
8991;APV;2023-01-31;1M;0.0101
8991;APV;2023-01-31;3M;0.0298
8991;APV;2023-01-31;6M;0.0410
8991;APV;2023-01-31;1Y;0.1243
8991;APV;2023-01-31;YTD;0.0106
8991;APV;2023-02-01;1M;0.0100
8991;APV;2023-02-01;3M;0.0297
8991;APV;2023-02-01;6M;0.0419
8991;APV;2023-02-01;1Y;0.1240
8991;APV;2023-02-01;YTD;0.0109
8991;APV;2023-02-02;1M;0.0100
8991;APV;2023-02-02;3M;0.0292
8991;APV;2023-02-02;6M;0.0418
8991;APV;2023-02-02;1Y;0.1247
8991;APV;2023-02-02;YTD;0.0113
8991;APV;2023-02-03;1M;0.0101
8991;APV;2023-02-03;3M;0.0288
8991;APV;2023-02-03;6M;0.0418
8991;APV;2023-02-03;1Y;0.1247
8991;APV;2023-02-03;YTD;0.0113
8991;APV;2023-02-04;1M;0.0092
8991;APV;2023-02-04;3M;0.0283
8991;APV;2023-02-04;6M;0.0436
8991;APV;2023-02-04;1Y;0.1246
8991;APV;2023-02-04;YTD;0.0115
8991;APV;2023-02-05;1M;0.0086
8991;APV;2023-02-05;3M;0.0281
8991;APV;2023-02-05;6M;0.0444
8991;APV;2023-02-05;1Y;0.1244
8991;APV;2023-02-05;YTD;0.0117
8991;APV;2023-02-06;1M;0.0084
8991;APV;2023-02-06;3M;0.0276
8991;APV;2023-02-06;6M;0.0440
8991;APV;2023-02-06;1Y;0.1240
8991;APV;2023-02-06;YTD;0.0116
8991;APV;2023-02-07;1M;0.0081
8991;APV;2023-02-07;3M;0.0271
8991;APV;2023-02-07;6M;0.0438
8991;APV;2023-02-07;1Y;0.1241
8991;APV;2023-02-07;YTD;0.0117
8991;APV;2023-02-08;1M;0.0092
8991;APV;2023-02-08;3M;0.0298
8991;APV;2023-02-08;6M;0.0439
8991;APV;2023-02-08;1Y;0.1192
8991;APV;2023-02-08;YTD;0.0132
8991;APV;2023-02-09;1M;0.0084
8991;APV;2023-02-09;3M;0.0282
8991;APV;2023-02-09;6M;0.0442
8991;APV;2023-02-09;1Y;0.1195
8991;APV;2023-02-09;YTD;0.0130
8991;APV;2023-02-10;1M;0.0081
8991;APV;2023-02-10;3M;0.0274
8991;APV;2023-02-10;6M;0.0442
8991;APV;2023-02-10;1Y;0.1191
8991;APV;2023-02-10;YTD;0.0131
8991;APV;2023-02-11;1M;0.0077
8991;APV;2023-02-11;3M;0.0277
8991;APV;2023-02-11;6M;0.0452
8991;APV;2023-02-11;1Y;0.1203
8991;APV;2023-02-11;YTD;0.0135
8991;APV;2023-02-12;1M;0.0069
8991;APV;2023-02-12;3M;0.0278
8991;APV;2023-02-12;6M;0.0453
8991;APV;2023-02-12;1Y;0.1203
8991;APV;2023-02-12;YTD;0.0139
8991;APV;2023-02-13;1M;0.0071
8991;APV;2023-02-13;3M;0.0278
8991;APV;2023-02-13;6M;0.0452
8991;APV;2023-02-13;1Y;0.1202
8991;APV;2023-02-13;YTD;0.0142
8991;APV;2023-02-14;1M;0.0073
8991;APV;2023-02-14;3M;0.0279
8991;APV;2023-02-14;6M;0.0452
8991;APV;2023-02-14;1Y;0.1192
8991;APV;2023-02-14;YTD;0.0146
8991;APV;2023-02-15;1M;0.0071
8991;APV;2023-02-15;3M;0.0263
8991;APV;2023-02-15;6M;0.0447
8991;APV;2023-02-15;1Y;0.1196
8991;APV;2023-02-15;YTD;0.0146
8991;APV;2023-02-16;1M;0.0070
8991;APV;2023-02-16;3M;0.0261
8991;APV;2023-02-16;6M;0.0460
8991;APV;2023-02-16;1Y;0.1203
8991;APV;2023-02-16;YTD;0.0150
8991;APV;2023-02-17;1M;0.0076
8991;APV;2023-02-17;3M;0.0269
8991;APV;2023-02-17;6M;0.0480
8991;APV;2023-02-17;1Y;0.1217
8991;APV;2023-02-17;YTD;0.0159
8991;APV;2023-02-18;1M;0.0078
8991;APV;2023-02-18;3M;0.0272
8991;APV;2023-02-18;6M;0.0481
8991;APV;2023-02-18;1Y;0.1220
8991;APV;2023-02-18;YTD;0.0163
8991;APV;2023-02-19;1M;0.0081
8991;APV;2023-02-19;3M;0.0273
8991;APV;2023-02-19;6M;0.0489
8991;APV;2023-02-19;1Y;0.1220
8991;APV;2023-02-19;YTD;0.0167
8991;APV;2023-02-20;1M;0.0084
8991;APV;2023-02-20;3M;0.0274
8991;APV;2023-02-20;6M;0.0489
8991;APV;2023-02-20;1Y;0.1220
8991;APV;2023-02-20;YTD;0.0171
8991;APV;2023-02-21;1M;0.0085
8991;APV;2023-02-21;3M;0.0269
8991;APV;2023-02-21;6M;0.0488
8991;APV;2023-02-21;1Y;0.1223
8991;APV;2023-02-21;YTD;0.0174
8991;APV;2023-02-22;1M;0.0086
8991;APV;2023-02-22;3M;0.0273
8991;APV;2023-02-22;6M;0.0495
8991;APV;2023-02-22;1Y;0.1222
8991;APV;2023-02-22;YTD;0.0178
8991;APV;2023-02-23;1M;0.0082
8991;APV;2023-02-23;3M;0.0278
8991;APV;2023-02-23;6M;0.0490
8991;APV;2023-02-23;1Y;0.1202
8991;APV;2023-02-23;YTD;0.0179
8991;APV;2023-02-24;1M;0.0090
8991;APV;2023-02-24;3M;0.0291
8991;APV;2023-02-24;6M;0.0493
8991;APV;2023-02-24;1Y;0.1195
8991;APV;2023-02-24;YTD;0.0187
8991;APV;2023-02-25;1M;0.0093
8991;APV;2023-02-25;3M;0.0294
8991;APV;2023-02-25;6M;0.0500
8991;APV;2023-02-25;1Y;0.1202
8991;APV;2023-02-25;YTD;0.0191
8991;APV;2023-02-26;1M;0.0095
8991;APV;2023-02-26;3M;0.0295
8991;APV;2023-02-26;6M;0.0495
8991;APV;2023-02-26;1Y;0.1202
8991;APV;2023-02-26;YTD;0.0195
8991;APV;2023-02-27;1M;0.0101
8991;APV;2023-02-27;3M;0.0300
8991;APV;2023-02-27;6M;0.0499
8991;APV;2023-02-27;1Y;0.1206
8991;APV;2023-02-27;YTD;0.0203
8991;APV;2023-02-28;1M;0.0103
8991;APV;2023-02-28;3M;0.0306
8991;APV;2023-02-28;6M;0.0499
8991;APV;2023-02-28;1Y;0.1211
8991;APV;2023-02-28;YTD;0.0207
8991;APV;2023-03-01;1M;0.0097
8991;APV;2023-03-01;3M;0.0294
8991;APV;2023-03-01;6M;0.0520
8991;APV;2023-03-01;1Y;0.1196
8991;APV;2023-03-01;YTD;0.0207
8991;APV;2023-03-02;1M;0.0096
8991;APV;2023-03-02;3M;0.0294
8991;APV;2023-03-02;6M;0.0505
8991;APV;2023-03-02;1Y;0.1193
8991;APV;2023-03-02;YTD;0.0210
8991;APV;2023-03-03;1M;0.0099
8991;APV;2023-03-03;3M;0.0294
8991;APV;2023-03-03;6M;0.0503
8991;APV;2023-03-03;1Y;0.1191
8991;APV;2023-03-03;YTD;0.0213
8991;APV;2023-03-04;1M;0.0101
8991;APV;2023-03-04;3M;0.0295
8991;APV;2023-03-04;6M;0.0502
8991;APV;2023-03-04;1Y;0.1185
8991;APV;2023-03-04;YTD;0.0217
8991;APV;2023-03-05;1M;0.0103
8991;APV;2023-03-05;3M;0.0299
8991;APV;2023-03-05;6M;0.0500
8991;APV;2023-03-05;1Y;0.1185
8991;APV;2023-03-05;YTD;0.0221
8991;APV;2023-03-06;1M;0.0105
8991;APV;2023-03-06;3M;0.0304
8991;APV;2023-03-06;6M;0.0505
8991;APV;2023-03-06;1Y;0.1181
8991;APV;2023-03-06;YTD;0.0221
8991;APV;2023-03-07;1M;0.0107
8991;APV;2023-03-07;3M;0.0285
8991;APV;2023-03-07;6M;0.0528
8991;APV;2023-03-07;1Y;0.1153
8991;APV;2023-03-07;YTD;0.0224
8991;APV;2023-03-08;1M;0.0078
8991;APV;2023-03-08;3M;0.0268
8991;APV;2023-03-08;6M;0.0508
8991;APV;2023-03-08;1Y;0.1147
8991;APV;2023-03-08;YTD;0.0211
8991;APV;2023-03-09;1M;0.0076
8991;APV;2023-03-09;3M;0.0255
8991;APV;2023-03-09;6M;0.0504
8991;APV;2023-03-09;1Y;0.1139
8991;APV;2023-03-09;YTD;0.0207
8991;APV;2023-03-10;1M;0.0073
8991;APV;2023-03-10;3M;0.0249
8991;APV;2023-03-10;6M;0.0498
8991;APV;2023-03-10;1Y;0.1127
8991;APV;2023-03-10;YTD;0.0205
8991;APV;2023-03-11;1M;0.0070
8991;APV;2023-03-11;3M;0.0246
8991;APV;2023-03-11;6M;0.0495
8991;APV;2023-03-11;1Y;0.1134
8991;APV;2023-03-11;YTD;0.0206
8991;APV;2023-03-12;1M;0.0067
8991;APV;2023-03-12;3M;0.0251
8991;APV;2023-03-12;6M;0.0498
8991;APV;2023-03-12;1Y;0.1134
8991;APV;2023-03-12;YTD;0.0207
8991;APV;2023-03-13;1M;0.0076
8991;APV;2023-03-13;3M;0.0257
8991;APV;2023-03-13;6M;0.0502
8991;APV;2023-03-13;1Y;0.1146
8991;APV;2023-03-13;YTD;0.0219
8991;APV;2023-03-14;1M;0.0068
8991;APV;2023-03-14;3M;0.0251
8991;APV;2023-03-14;6M;0.0495
8991;APV;2023-03-14;1Y;0.1141
8991;APV;2023-03-14;YTD;0.0215
8991;APV;2023-03-15;1M;0.0071
8991;APV;2023-03-15;3M;0.0255
8991;APV;2023-03-15;6M;0.0500
8991;APV;2023-03-15;1Y;0.1163
8991;APV;2023-03-15;YTD;0.0218
8991;APV;2023-03-16;1M;0.0066
8991;APV;2023-03-16;3M;0.0254
8991;APV;2023-03-16;6M;0.0495
8991;APV;2023-03-16;1Y;0.1158
8991;APV;2023-03-16;YTD;0.0217
8991;APV;2023-03-17;1M;0.0059
8991;APV;2023-03-17;3M;0.0252
8991;APV;2023-03-17;6M;0.0492
8991;APV;2023-03-17;1Y;0.1165
8991;APV;2023-03-17;YTD;0.0219
8991;APV;2023-03-18;1M;0.0056
8991;APV;2023-03-18;3M;0.0249
8991;APV;2023-03-18;6M;0.0489
8991;APV;2023-03-18;1Y;0.1163
8991;APV;2023-03-18;YTD;0.0220
8991;APV;2023-03-19;1M;0.0053
8991;APV;2023-03-19;3M;0.0252
8991;APV;2023-03-19;6M;0.0486
8991;APV;2023-03-19;1Y;0.1163
8991;APV;2023-03-19;YTD;0.0221
8991;APV;2023-03-20;1M;0.0055
8991;APV;2023-03-20;3M;0.0258
8991;APV;2023-03-20;6M;0.0480
8991;APV;2023-03-20;1Y;0.1168
8991;APV;2023-03-20;YTD;0.0227
8991;APV;2023-03-21;1M;0.0056
8991;APV;2023-03-21;3M;0.0263
8991;APV;2023-03-21;6M;0.0487
8991;APV;2023-03-21;1Y;0.1165
8991;APV;2023-03-21;YTD;0.0232
8991;APV;2023-03-22;1M;0.0055
8991;APV;2023-03-22;3M;0.0266
8991;APV;2023-03-22;6M;0.0495
8991;APV;2023-03-22;1Y;0.1161
8991;APV;2023-03-22;YTD;0.0234
8991;APV;2023-03-23;1M;0.0064
8991;APV;2023-03-23;3M;0.0275
8991;APV;2023-03-23;6M;0.0505
8991;APV;2023-03-23;1Y;0.1166
8991;APV;2023-03-23;YTD;0.0244
8991;APV;2023-03-24;1M;0.0060
8991;APV;2023-03-24;3M;0.0275
8991;APV;2023-03-24;6M;0.0505
8991;APV;2023-03-24;1Y;0.1163
8991;APV;2023-03-24;YTD;0.0248
8991;APV;2023-03-25;1M;0.0057
8991;APV;2023-03-25;3M;0.0272
8991;APV;2023-03-25;6M;0.0502
8991;APV;2023-03-25;1Y;0.1158
8991;APV;2023-03-25;YTD;0.0249
8991;APV;2023-03-26;1M;0.0054
8991;APV;2023-03-26;3M;0.0273
8991;APV;2023-03-26;6M;0.0514
8991;APV;2023-03-26;1Y;0.1158
8991;APV;2023-03-26;YTD;0.0250
8991;APV;2023-03-27;1M;0.0045
8991;APV;2023-03-27;3M;0.0266
8991;APV;2023-03-27;6M;0.0523
8991;APV;2023-03-27;1Y;0.1156
8991;APV;2023-03-27;YTD;0.0249
8991;APV;2023-03-28;1M;0.0054
8991;APV;2023-03-28;3M;0.0274
8991;APV;2023-03-28;6M;0.0552
8991;APV;2023-03-28;1Y;0.1174
8991;APV;2023-03-28;YTD;0.0262
8991;APV;2023-03-29;1M;0.0055
8991;APV;2023-03-29;3M;0.0269
8991;APV;2023-03-29;6M;0.0559
8991;APV;2023-03-29;1Y;0.1176
8991;APV;2023-03-29;YTD;0.0263
8991;APV;2023-03-30;1M;0.0066
8991;APV;2023-03-30;3M;0.0275
8991;APV;2023-03-30;6M;0.0570
8991;APV;2023-03-30;1Y;0.1195
8991;APV;2023-03-30;YTD;0.0275
8991;APV;2023-03-31;1M;0.0068
8991;APV;2023-03-31;3M;0.0273
8991;APV;2023-03-31;6M;0.0573
8991;APV;2023-03-31;1Y;0.1186
8991;APV;2023-03-31;YTD;0.0277
8991;APV;2023-04-01;1M;0.0069
8991;APV;2023-04-01;3M;0.0269
8991;APV;2023-04-01;6M;0.0568
8991;APV;2023-04-01;1Y;0.1191
8991;APV;2023-04-01;YTD;0.0278
8991;APV;2023-04-02;1M;0.0067
8991;APV;2023-04-02;3M;0.0266
8991;APV;2023-04-02;6M;0.0565
8991;APV;2023-04-02;1Y;0.1191
8991;APV;2023-04-02;YTD;0.0279
8991;APV;2023-04-03;1M;0.0076
8991;APV;2023-04-03;3M;0.0280
8991;APV;2023-04-03;6M;0.0576
8991;APV;2023-04-03;1Y;0.1203
8991;APV;2023-04-03;YTD;0.0291
8991;APV;2023-04-04;1M;0.0071
8991;APV;2023-04-04;3M;0.0267
8991;APV;2023-04-04;6M;0.0577
8991;APV;2023-04-04;1Y;0.1187
8991;APV;2023-04-04;YTD;0.0290
8991;APV;2023-04-05;1M;0.0064
8991;APV;2023-04-05;3M;0.0256
8991;APV;2023-04-05;6M;0.0578
8991;APV;2023-04-05;1Y;0.1176
8991;APV;2023-04-05;YTD;0.0287
8991;APV;2023-04-06;1M;0.0080
8991;APV;2023-04-06;3M;0.0272
8991;APV;2023-04-06;6M;0.0603
8991;APV;2023-04-06;1Y;0.1185
8991;APV;2023-04-06;YTD;0.0303
8991;APV;2023-04-07;1M;0.0078
8991;APV;2023-04-07;3M;0.0268
8991;APV;2023-04-07;6M;0.0599
8991;APV;2023-04-07;1Y;0.1177
8991;APV;2023-04-07;YTD;0.0304
8991;APV;2023-04-08;1M;0.0092
8991;APV;2023-04-08;3M;0.0265
8991;APV;2023-04-08;6M;0.0595
8991;APV;2023-04-08;1Y;0.1125
8991;APV;2023-04-08;YTD;0.0305
8991;APV;2023-04-09;1M;0.0097
8991;APV;2023-04-09;3M;0.0260
8991;APV;2023-04-09;6M;0.0591
8991;APV;2023-04-09;1Y;0.1125
8991;APV;2023-04-09;YTD;0.0306
8991;APV;2023-04-10;1M;0.0099
8991;APV;2023-04-10;3M;0.0256
8991;APV;2023-04-10;6M;0.0586
8991;APV;2023-04-10;1Y;0.1118
8991;APV;2023-04-10;YTD;0.0306
8991;APV;2023-04-11;1M;0.0099
8991;APV;2023-04-11;3M;0.0249
8991;APV;2023-04-11;6M;0.0583
8991;APV;2023-04-11;1Y;0.1095
8991;APV;2023-04-11;YTD;0.0308
8991;APV;2023-04-12;1M;0.0096
8991;APV;2023-04-12;3M;0.0235
8991;APV;2023-04-12;6M;0.0582
8991;APV;2023-04-12;1Y;0.1084
8991;APV;2023-04-12;YTD;0.0305
8991;APV;2023-04-13;1M;0.0079
8991;APV;2023-04-13;3M;0.0228
8991;APV;2023-04-13;6M;0.0571
8991;APV;2023-04-13;1Y;0.1050
8991;APV;2023-04-13;YTD;0.0300
8991;APV;2023-04-14;1M;0.0085
8991;APV;2023-04-14;3M;0.0228
8991;APV;2023-04-14;6M;0.0570
8991;APV;2023-04-14;1Y;0.1033
8991;APV;2023-04-14;YTD;0.0302
8991;APV;2023-04-15;1M;0.0086
8991;APV;2023-04-15;3M;0.0231
8991;APV;2023-04-15;6M;0.0570
8991;APV;2023-04-15;1Y;0.1032
8991;APV;2023-04-15;YTD;0.0306
8991;APV;2023-04-16;1M;0.0091
8991;APV;2023-04-16;3M;0.0229
8991;APV;2023-04-16;6M;0.0570
8991;APV;2023-04-16;1Y;0.1031
8991;APV;2023-04-16;YTD;0.0311
8991;APV;2023-04-17;1M;0.0084
8991;APV;2023-04-17;3M;0.0221
8991;APV;2023-04-17;6M;0.0561
8991;APV;2023-04-17;1Y;0.1020
8991;APV;2023-04-17;YTD;0.0305
8991;APV;2023-04-18;1M;0.0084
8991;APV;2023-04-18;3M;0.0220
8991;APV;2023-04-18;6M;0.0558
8991;APV;2023-04-18;1Y;0.1017
8991;APV;2023-04-18;YTD;0.0306
8991;APV;2023-04-19;1M;0.0078
8991;APV;2023-04-19;3M;0.0214
8991;APV;2023-04-19;6M;0.0548
8991;APV;2023-04-19;1Y;0.1002
8991;APV;2023-04-19;YTD;0.0301
8991;APV;2023-04-20;1M;0.0072
8991;APV;2023-04-20;3M;0.0213
8991;APV;2023-04-20;6M;0.0545
8991;APV;2023-04-20;1Y;0.0997
8991;APV;2023-04-20;YTD;0.0301
8991;APV;2023-04-21;1M;0.0068
8991;APV;2023-04-21;3M;0.0211
8991;APV;2023-04-21;6M;0.0533
8991;APV;2023-04-21;1Y;0.0990
8991;APV;2023-04-21;YTD;0.0301
8991;APV;2023-04-22;1M;0.0070
8991;APV;2023-04-22;3M;0.0213
8991;APV;2023-04-22;6M;0.0533
8991;APV;2023-04-22;1Y;0.0993
8991;APV;2023-04-22;YTD;0.0305
8991;APV;2023-04-23;1M;0.0064
8991;APV;2023-04-23;3M;0.0212
8991;APV;2023-04-23;6M;0.0533
8991;APV;2023-04-23;1Y;0.0990
8991;APV;2023-04-23;YTD;0.0310
8991;APV;2023-04-24;1M;0.0055
8991;APV;2023-04-24;3M;0.0207
8991;APV;2023-04-24;6M;0.0523
8991;APV;2023-04-24;1Y;0.0978
8991;APV;2023-04-24;YTD;0.0304
8991;APV;2023-04-25;1M;0.0055
8991;APV;2023-04-25;3M;0.0207
8991;APV;2023-04-25;6M;0.0520
8991;APV;2023-04-25;1Y;0.0969
8991;APV;2023-04-25;YTD;0.0305
8991;APV;2023-04-26;1M;0.0048
8991;APV;2023-04-26;3M;0.0199
8991;APV;2023-04-26;6M;0.0514
8991;APV;2023-04-26;1Y;0.0972
8991;APV;2023-04-26;YTD;0.0299
8991;APV;2023-04-27;1M;0.0055
8991;APV;2023-04-27;3M;0.0203
8991;APV;2023-04-27;6M;0.0518
8991;APV;2023-04-27;1Y;0.0976
8991;APV;2023-04-27;YTD;0.0305
8991;APV;2023-04-28;1M;0.0043
8991;APV;2023-04-28;3M;0.0202
8991;APV;2023-04-28;6M;0.0516
8991;APV;2023-04-28;1Y;0.0982
8991;APV;2023-04-28;YTD;0.0306
8991;APV;2023-04-29;1M;0.0046
8991;APV;2023-04-29;3M;0.0204
8991;APV;2023-04-29;6M;0.0516
8991;APV;2023-04-29;1Y;0.0987
8991;APV;2023-04-29;YTD;0.0311
8991;APV;2023-04-30;1M;0.0039
8991;APV;2023-04-30;3M;0.0204
8991;APV;2023-04-30;6M;0.0516
8991;APV;2023-04-30;1Y;0.0985
8991;APV;2023-04-30;YTD;0.0315
8991;APV;2023-05-01;1M;0.0041
8991;APV;2023-05-01;3M;0.0209
8991;APV;2023-05-01;6M;0.0512
8991;APV;2023-05-01;1Y;0.0984
8991;APV;2023-05-01;YTD;0.0320
8991;APV;2023-05-02;1M;0.0036
8991;APV;2023-05-02;3M;0.0201
8991;APV;2023-05-02;6M;0.0499
8991;APV;2023-05-02;1Y;0.0998
8991;APV;2023-05-02;YTD;0.0316
8991;APV;2023-05-03;1M;0.0030
8991;APV;2023-05-03;3M;0.0207
8991;APV;2023-05-03;6M;0.0501
8991;APV;2023-05-03;1Y;0.1002
8991;APV;2023-05-03;YTD;0.0322
8991;APV;2023-05-04;1M;0.0032
8991;APV;2023-05-04;3M;0.0206
8991;APV;2023-05-04;6M;0.0495
8991;APV;2023-05-04;1Y;0.1009
8991;APV;2023-05-04;YTD;0.0323
8991;APV;2023-05-05;1M;0.0033
8991;APV;2023-05-05;3M;0.0202
8991;APV;2023-05-05;6M;0.0488
8991;APV;2023-05-05;1Y;0.1022
8991;APV;2023-05-05;YTD;0.0321
8991;APV;2023-05-06;1M;0.0021
8991;APV;2023-05-06;3M;0.0207
8991;APV;2023-05-06;6M;0.0488
8991;APV;2023-05-06;1Y;0.1016
8991;APV;2023-05-06;YTD;0.0325
8991;APV;2023-05-07;1M;0.0024
8991;APV;2023-05-07;3M;0.0210
8991;APV;2023-05-07;6M;0.0487
8991;APV;2023-05-07;1Y;0.1013
8991;APV;2023-05-07;YTD;0.0329
8991;APV;2023-05-08;1M;0.0017
8991;APV;2023-05-08;3M;0.0189
8991;APV;2023-05-08;6M;0.0493
8991;APV;2023-05-08;1Y;0.1000
8991;APV;2023-05-08;YTD;0.0323
8991;APV;2023-05-09;1M;0.0013
8991;APV;2023-05-09;3M;0.0188
8991;APV;2023-05-09;6M;0.0475
8991;APV;2023-05-09;1Y;0.1009
8991;APV;2023-05-09;YTD;0.0320
8991;APV;2023-05-10;1M;0.0019
8991;APV;2023-05-10;3M;0.0193
8991;APV;2023-05-10;6M;0.0472
8991;APV;2023-05-10;1Y;0.1013
8991;APV;2023-05-10;YTD;0.0326
8991;APV;2023-05-11;1M;0.0016
8991;APV;2023-05-11;3M;0.0187
8991;APV;2023-05-11;6M;0.0468
8991;APV;2023-05-11;1Y;0.0998
8991;APV;2023-05-11;YTD;0.0324
8991;APV;2023-05-12;1M;0.0021
8991;APV;2023-05-12;3M;0.0186
8991;APV;2023-05-12;6M;0.0468
8991;APV;2023-05-12;1Y;0.1017
8991;APV;2023-05-12;YTD;0.0327
8991;APV;2023-05-13;1M;0.0029
8991;APV;2023-05-13;3M;0.0186
8991;APV;2023-05-13;6M;0.0468
8991;APV;2023-05-13;1Y;0.1015
8991;APV;2023-05-13;YTD;0.0330
8991;APV;2023-05-14;1M;0.0030
8991;APV;2023-05-14;3M;0.0185
8991;APV;2023-05-14;6M;0.0468
